,CensusTract,State,County,Urban,Pop2010,OHU2010,LATracts10,lapop10share,PovertyRate,MedianFamilyIncome,lahunvhalfshare,lasnaphalfshare,lakids1,Lat,Long
603,13107970100,Georgia,Emanuel County,0,5443,1880,1,13.53,25.9,40880.0,6.28,20.69,983.0,32.5249943,-82.1891917
604,13107970200,Georgia,Emanuel County,0,1742,711,1,40.8,25.5,39423.0,11.54,17.77,367.0,32.7457834,-82.2506253
605,13107970500,Georgia,Emanuel County,0,1472,592,1,57.21,32.3,49375.0,9.3,21.17,372.0,32.5596645,-82.5079914
606,13123080100,Georgia,Gilmer County,0,4223,1823,1,18.74,10.1,52014.0,2.13,10.47,777.0,34.6883462,-84.3312041
607,13125010100,Georgia,Glascock County,0,3082,1162,1,69.67,18.3,52000.0,5.64,14.21,813.0,33.2274908,-82.6069126
608,13131950600,Georgia,Grady County,0,2333,931,1,30.59,15.8,56146.0,3.06,13.45,507.0,30.7442597,-84.227604
609,13161960300,Georgia,Jeff Davis County,0,1645,654,1,65.48,17.5,41979.0,1.93,15.75,378.0,31.7528308,-82.7259154
610,13167960100,Georgia,Johnson County,0,2789,1121,1,77.38,25.6,48125.0,6.29,19.5,647.0,32.6622194,-82.5792493
611,13175950600,Georgia,Laurens County,0,2077,756,1,29.18,22.1,75292.0,2.27,12.99,542.0,32.5383191,-83.1197521
612,13175951400,Georgia,Laurens County,0,2750,1055,1,18.61,18.6,39327.0,5.7,5.75,559.0,32.2908252,-82.9152258
613,13195020300,Georgia,Madison County,0,4256,1593,1,15.41,22.6,62804.0,5.06,18.35,960.0,34.0788508,-83.0892084
614,13199970700,Georgia,Meriwether County,0,7608,2790,1,9.48,17.3,50324.0,7.97,15.02,1790.0,33.1420178,-84.6849369
615,13207050301,Georgia,Monroe County,0,4671,1748,1,17.8,9.5,71987.0,4.64,8.04,1008.0,32.9191177,-83.9483254
616,13209950300,Georgia,Montgomery County,0,2284,883,1,48.56,12.3,52463.0,1.88,16.1,540.0,32.05251,-82.520183
617,13211010100,Georgia,Morgan County,0,2717,993,1,19.95,8.1,74144.0,0.28,13.72,663.0,33.721163,-83.4880223
618,13217100800,Georgia,Newton County,0,9687,3217,1,11.32,17.7,53043.0,4.48,15.68,2969.0,33.4607699,-83.8782739
619,13229960100,Georgia,Pierce County,0,2902,1098,1,38.65,15.8,50586.0,3.7,16.59,778.0,31.3749434,-82.0981221
620,13251970500,Georgia,Screven County,0,2608,1014,1,87.31,23.3,51591.0,7.83,21.95,638.0,32.5961874,-81.5314258
621,13259950400,Georgia,Stewart County,0,4082,1036,1,24.75,42.7,41364.0,12.9,24.72,519.0,32.0880272,-84.8974973
622,13263960200,Georgia,Talbot County,0,2311,945,1,67.64,14.7,41766.0,17.36,22.49,486.0,32.6983623,-84.4898972
623,13265010200,Georgia,Taliaferro County,0,1717,759,1,91.36,28.0,42292.0,11.71,24.84,323.0,33.5593144,-82.8752078
624,13271950500,Georgia,Telfair County,0,3437,1396,1,29.15,16.7,39432.0,4.42,14.89,478.0,31.8836108,-82.8764384
625,13275960200,Georgia,Thomas County,0,4010,1543,1,14.3,16.3,55326.0,3.34,20.24,979.0,30.9678075,-84.0252763
626,13279970600,Georgia,Toombs County,0,3356,1241,1,61.73,20.1,64853.0,0.63,17.89,870.0,32.0155837,-82.3447063
627,13293010600,Georgia,Upson County,0,1367,549,1,34.58,20.3,41667.0,13.56,15.76,266.0,32.7947852,-84.2482214
628,13299950100,Georgia,Ware County,0,1603,637,1,56.17,24.0,49107.0,5.7,16.14,365.0,31.3632407,-82.5280939
629,13299950200,Georgia,Ware County,0,7718,2152,1,11.69,20.8,61554.0,1.36,9.3,1395.0,31.2500064,-82.5120719
630,13299950800,Georgia,Ware County,0,6398,2400,1,11.99,36.9,34873.0,5.49,21.54,1562.0,31.0612274,-82.5329192
631,13303950100,Georgia,Washington County,0,1832,750,1,44.74,9.6,59609.0,4.42,15.29,404.0,33.068436,-82.8984471
632,13303950500,Georgia,Washington County,0,5499,1456,1,47.98,25.1,44564.0,4.74,29.18,978.0,32.9072761,-82.6537822
633,13305970100,Georgia,Wayne County,0,4404,1674,1,28.88,11.8,62328.0,1.38,4.34,1132.0,31.7149748,-82.0261715
634,13305970400,Georgia,Wayne County,0,3448,1290,1,60.14,11.9,56250.0,4.29,10.88,905.0,31.5052372,-82.0213861
635,13305970600,Georgia,Wayne County,0,3555,1327,1,22.2,22.6,50655.0,5.27,18.64,859.0,31.4789209,-81.7934995
636,13315960200,Georgia,Wilcox County,0,1417,534,1,56.71,26.9,38631.0,4.39,16.67,327.0,32.0534369,-83.4954744
637,13317010101,Georgia,Wilkes County,0,1654,718,1,37.89,19.1,57813.0,12.75,22.98,299.0,33.895747,-82.697208
638,13317010102,Georgia,Wilkes County,0,1800,696,1,49.06,34.3,48750.0,11.24,13.89,431.0,33.7815797,-82.8829986
639,13319960200,Georgia,Wilkinson County,0,3319,1255,1,24.93,19.1,60000.0,9.84,10.24,838.0,32.8593856,-83.1776663
640,13319960400,Georgia,Wilkinson County,0,1924,778,1,65.56,21.8,42115.0,3.9,13.91,349.0,32.7399869,-83.1115538
641,15001020100,Hawaii,Hawaii County,0,5213,1911,1,16.77,21.7,63418.0,5.05,21.45,1103.0,19.8228341,-155.1849688
642,15001021010,Hawaii,Hawaii County,0,7884,3297,1,29.56,21.4,52656.0,2.9,26.29,1833.0,19.4978463,-155.1032298
643,15001021011,Hawaii,Hawaii County,0,4009,1476,1,39.5,23.4,54704.0,7.22,20.45,1038.0,19.4979145,-155.2331073
644,15001021202,Hawaii,Hawaii County,0,8451,3154,1,18.72,34.7,47841.0,3.92,30.61,1272.0,19.2387695,-155.5469905
645,15001022102,Hawaii,Hawaii County,0,2041,725,1,100.0,17.2,48750.0,6.23,12.65,478.0,19.617504,-155.4204305
646,15007041200,Hawaii,Kauai County,0,170,27,1,100.0,0.0,0.0,0.0,0.0,58.0,21.8949966,-160.1519135
647,15009031700,Hawaii,Maui County,0,4503,1671,1,20.5,11.9,64458.0,5.39,17.8,660.0,21.1310836,-156.8363995
648,15009031801,Hawaii,Maui County,0,2752,842,1,24.89,26.5,47500.0,5.17,24.58,700.0,21.1737169,-157.1623534
649,16003950100,Idaho,Adams County,0,1749,745,1,42.59,8.6,58182.0,0.76,3.63,367.0,45.0199817,-116.3181613
650,16005000200,Idaho,Bannock County,0,3664,1293,1,41.45,12.2,77367.0,1.21,4.07,1044.0,42.8348158,-112.2876466
651,16005001900,Idaho,Bannock County,0,5008,1890,1,48.56,10.4,71875.0,3.56,10.33,1252.0,42.5120132,-112.1218261
652,16007950200,Idaho,Bear Lake County,0,2547,966,1,54.3,10.1,70250.0,1.51,3.57,652.0,42.309522,-111.4817819
653,16009940000,Idaho,Benewah County,0,4536,1807,1,15.35,21.4,50545.0,4.33,9.92,726.0,47.2457391,-116.8233542
654,16009950100,Idaho,Benewah County,0,4749,2030,1,30.93,10.6,57568.0,2.81,12.52,563.0,47.1920204,-116.4975425
655,16011950300,Idaho,Bingham County,0,5914,1847,1,22.49,14.2,51023.0,1.13,9.18,1265.0,43.3253252,-112.8148421
656,16011950700,Idaho,Bingham County,0,4823,1484,1,11.48,10.8,68750.0,0.0,6.13,1588.0,43.1308512,-112.5422089
657,16013960100,Idaho,Blaine County,0,4878,1901,1,28.72,10.1,72540.0,0.77,2.0,826.0,43.2599414,-113.7371403
658,16015950200,Idaho,Boise County,0,7028,2974,1,47.53,13.1,66304.0,3.59,9.03,1432.0,43.9872749,-115.7151105
659,16017950100,Idaho,Bonner County,0,2398,1123,1,97.37,26.5,49840.0,2.87,13.63,411.0,48.1557884,-116.2180319
660,16017950800,Idaho,Bonner County,0,5763,2286,1,11.88,12.7,65655.0,1.87,8.8,1196.0,48.0850421,-116.6727716
661,16019970100,Idaho,Bonneville County,0,5125,1739,1,21.57,5.6,91597.0,1.38,2.56,1325.0,43.3668297,-111.4375628
662,16021970100,Idaho,Boundary County,0,5647,2256,1,23.7,15.7,65948.0,2.62,10.57,1451.0,48.8931266,-116.2206572
663,16023970100,Idaho,Butte County,0,2891,1129,1,20.93,16.2,52181.0,1.97,5.11,527.0,43.6850995,-113.1776271
664,16025970100,Idaho,Camas County,0,1117,487,1,100.0,23.3,55875.0,0.84,6.44,240.0,43.4633958,-114.8044265
665,16027022300,Idaho,Canyon County,0,6215,2047,1,19.85,7.5,64286.0,2.35,8.58,1928.0,43.4701253,-116.6605337
666,16031950100,Idaho,Cassia County,0,3006,971,1,90.11,12.7,52269.0,0.0,6.93,1044.0,42.2909329,-113.3800898
667,16031950600,Idaho,Cassia County,0,2453,754,1,72.59,8.3,65000.0,0.82,8.59,887.0,42.224862,-114.015492
668,16033950100,Idaho,Clark County,0,982,345,1,100.0,19.7,50833.0,1.31,25.9,308.0,44.2862512,-112.3611202
669,16035970100,Idaho,Clearwater County,0,3040,1361,1,22.53,15.2,53992.0,1.1,7.2,467.0,46.689697,-115.6273693
670,16037960200,Idaho,Custer County,0,4368,1936,1,21.52,20.6,56016.0,0.31,4.58,470.0,44.2733408,-114.2522508
671,16039960100,Idaho,Elmore County,0,2797,1160,1,99.79,23.8,45795.0,7.33,15.0,663.0,43.4279518,-115.3153279
672,16039960200,Idaho,Elmore County,0,8923,3304,1,6.99,10.0,60067.0,3.39,9.39,1604.0,43.3771895,-115.7714922
673,16041970100,Idaho,Franklin County,0,6068,1970,1,15.07,13.9,60298.0,2.47,4.36,1587.0,42.2231666,-111.8485407
674,16043970100,Idaho,Fremont County,0,1492,662,1,74.48,8.9,63529.0,1.35,0.45,270.0,44.2826635,-111.5056491
675,16045960100,Idaho,Gem County,0,4390,1686,1,17.85,15.6,56429.0,1.06,7.46,964.0,44.1932571,-116.3451415
676,16049960100,Idaho,Idaho County,0,2075,921,1,35.54,14.9,52000.0,0.61,4.03,401.0,45.9209584,-115.1516348
677,16049960200,Idaho,Idaho County,0,6290,2704,1,11.47,15.1,50861.0,3.81,5.59,666.0,45.8254546,-116.184087
678,16049960400,Idaho,Idaho County,0,1389,704,1,100.0,12.2,42750.0,4.89,8.55,188.0,45.3282487,-116.1296706
679,16051960100,Idaho,Jefferson County,0,3989,1205,1,89.79,13.2,59659.0,1.04,11.9,1451.0,43.8340586,-112.3661399
680,16053970100,Idaho,Jerome County,0,3168,1109,1,63.98,22.4,58950.0,2.59,10.15,952.0,42.6744808,-114.1415038
681,16055001900,Idaho,Kootenai County,0,2621,1167,1,32.79,12.6,77054.0,2.46,7.41,464.0,47.647696,-116.475724
682,16055940000,Idaho,Kootenai County,0,2224,889,1,28.08,13.0,62031.0,2.89,5.43,477.0,47.4212457,-116.8577649
683,16057005700,Idaho,Latah County,0,2958,1253,1,63.78,10.4,69297.0,3.73,9.44,641.0,46.6170946,-116.6929825
684,16059970200,Idaho,Lemhi County,0,2984,1386,1,17.69,13.3,49602.0,2.48,6.04,258.0,45.3173214,-113.7548797
685,16059970300,Idaho,Lemhi County,0,2465,1091,1,52.97,13.6,53482.0,2.97,5.78,475.0,44.6674468,-113.5467783
686,16061940002,Idaho,Lewis County,0,2058,860,1,87.72,8.0,61146.0,3.01,6.01,426.0,46.2709237,-116.4000169
687,16061950300,Idaho,Lewis County,0,36,19,1,83.72,12.1,53750.0,0.0,0.0,6.0,46.0689044,-116.6083708
688,16063950100,Idaho,Lincoln County,0,5208,1705,1,97.43,13.4,54250.0,1.02,10.49,1699.0,42.9861805,-114.1538989
689,16067970300,Idaho,Minidoka County,0,2918,970,1,30.67,9.5,70455.0,0.3,4.12,864.0,42.9389027,-113.5854159
690,16069960200,Idaho,Nez Perce County,0,345,159,1,94.6,2.7,63571.0,1.61,6.45,44.0,46.5866238,-116.5749372
691,16071960100,Idaho,Oneida County,0,4286,1545,1,13.48,13.0,58438.0,0.56,6.52,829.0,42.1838897,-112.5204649
692,16073950200,Idaho,Owyhee County,0,3913,1462,1,80.93,17.5,50776.0,3.23,9.46,1041.0,42.593063,-116.1426554
693,16077960100,Idaho,Power County,0,1651,581,1,50.8,22.0,55515.0,2.25,13.54,465.0,42.6103246,-112.7124468
694,16081960100,Idaho,Teton County,0,10170,3651,1,8.91,6.1,76013.0,0.97,1.72,2644.0,43.7609939,-111.2117653
695,16083001400,Idaho,Twin Falls County,0,1159,352,1,65.35,12.2,53438.0,1.54,8.95,389.0,42.4686828,-114.1835036
696,16083001500,Idaho,Twin Falls County,0,2670,945,1,31.3,13.5,67083.0,2.88,6.76,737.0,42.2940204,-114.7017551
697,16085970300,Idaho,Valley County,0,4592,1968,1,30.59,11.4,69786.0,5.53,9.55,850.0,44.8197013,-115.8870906
698,16087970100,Idaho,Washington County,0,1655,722,1,99.37,17.9,56000.0,2.29,8.14,299.0,44.5002283,-116.6963546
699,17001010100,Illinois,Adams County,0,4451,1730,1,43.66,9.0,65515.0,3.39,8.74,1077.0,40.1138124,-91.3281543
700,17001010300,Illinois,Adams County,0,5890,2210,1,26.4,7.8,64138.0,1.06,10.39,1513.0,39.8818992,-91.0687749
701,17003957600,Illinois,Alexander County,0,2928,1012,1,31.53,32.0,44840.0,3.79,18.1,561.0,37.2938687,-89.3521563
702,17005951400,Illinois,Bond County,0,3146,1258,1,30.54,8.7,75641.0,3.68,9.12,702.0,38.9243591,-89.5379748
703,17011964700,Illinois,Bureau County,0,3072,1216,1,22.48,6.7,80859.0,2.22,10.18,717.0,41.5301448,-89.3248596
704,17011964800,Illinois,Bureau County,0,3496,1343,1,75.27,16.2,72607.0,2.78,12.7,930.0,41.4918208,-89.6937318
705,17011965600,Illinois,Bureau County,0,3028,1236,1,72.26,9.8,64375.0,3.63,10.53,703.0,41.3202415,-89.7471407
706,17013951200,Illinois,Calhoun County,0,2681,1116,1,26.73,19.5,64561.0,7.41,15.66,388.0,39.3045055,-90.7107941
707,17015960500,Illinois,Carroll County,0,2636,1104,1,24.04,8.9,71597.0,4.35,7.27,608.0,42.0166445,-89.7728472
708,17017960100,Illinois,Cass County,0,2403,1000,1,61.1,5.7,67647.0,2.85,9.03,564.0,39.9767511,-90.0699742
709,17021958100,Illinois,Christian County,0,2999,1251,1,41.34,10.6,72083.0,3.23,9.16,643.0,39.7186016,-89.2825938
710,17023060100,Illinois,Clark County,0,4834,1943,1,22.34,5.8,73603.0,1.57,8.22,1089.0,39.3399603,-87.6985863
711,17025971900,Illinois,Clay County,0,2517,987,1,75.58,9.6,65231.0,1.47,11.75,596.0,38.8520088,-88.4764525
712,17029000100,Illinois,Coles County,0,2999,1233,1,45.69,15.1,60579.0,4.74,15.64,674.0,39.5875265,-88.168814
713,17033880100,Illinois,Crawford County,0,2871,1139,1,18.07,7.8,78393.0,2.35,10.79,630.0,39.1121816,-87.7832324
714,17039971500,Illinois,De Witt County,0,2853,1147,1,20.46,8.8,74922.0,0.66,9.98,621.0,40.1540833,-88.854999
715,17041952000,Illinois,Douglas County,0,2345,995,1,54.24,17.1,64894.0,4.76,12.86,472.0,39.7547234,-88.0749318
716,17045070100,Illinois,Edgar County,0,2701,1116,1,74.17,8.6,70781.0,3.49,12.25,594.0,39.7716068,-87.6241932
717,17045070200,Illinois,Edgar County,0,1991,849,1,79.52,12.3,71042.0,4.14,14.67,418.0,39.7382826,-87.8443282
718,17045070500,Illinois,Edgar County,0,4050,1647,1,25.33,8.6,63802.0,3.23,9.7,914.0,39.5481619,-87.7272214
719,17047956900,Illinois,Edwards County,0,2409,966,1,51.61,10.7,61313.0,2.13,10.69,597.0,38.4939617,-88.0440563
720,17049950400,Illinois,Effingham County,0,3867,1472,1,24.18,7.7,63021.0,2.56,9.68,979.0,38.9978123,-88.608764
721,17049950500,Illinois,Effingham County,0,4272,1496,1,20.53,7.3,80833.0,1.89,6.99,1188.0,39.0083797,-88.4445806
722,17051950600,Illinois,Fayette County,0,2542,1007,1,32.73,19.2,49773.0,1.12,12.27,615.0,39.0923804,-89.0012435
723,17051950700,Illinois,Fayette County,0,4321,1690,1,46.35,16.6,61578.0,1.88,16.14,1041.0,39.0937205,-89.1672539
724,17051951100,Illinois,Fayette County,0,2931,1179,1,68.4,14.6,60192.0,1.94,17.99,689.0,38.9031092,-88.8733403
725,17053961600,Illinois,Ford County,0,1992,792,1,59.01,11.8,64712.0,5.62,12.16,449.0,40.8150514,-88.173689
726,17053961900,Illinois,Ford County,0,1762,687,1,32.12,17.4,78125.0,1.92,13.76,462.0,40.5145094,-88.3572442
727,17055041200,Illinois,Franklin County,0,3750,1481,1,15.04,15.5,61917.0,3.38,14.51,947.0,38.0142761,-88.7813865
728,17057953000,Illinois,Fulton County,0,2348,965,1,24.73,9.0,59844.0,0.84,12.77,514.0,40.620284,-90.3267244
729,17057953100,Illinois,Fulton County,0,2556,1063,1,26.78,15.2,67391.0,4.64,8.71,542.0,40.4177361,-90.3273445
730,17057953900,Illinois,Fulton County,0,2907,1195,1,92.61,16.8,52550.0,3.54,15.59,637.0,40.2558543,-90.3005257
731,17059972700,Illinois,Gallatin County,0,2487,1088,1,53.42,11.3,64073.0,8.66,17.12,523.0,37.8318134,-88.240629
732,17059972800,Illinois,Gallatin County,0,3102,1315,1,76.62,26.4,43698.0,5.1,31.49,661.0,37.696371,-88.2218446
733,17065973300,Illinois,Hamilton County,0,2784,1103,1,23.03,9.1,70135.0,4.17,8.07,661.0,38.1711282,-88.5336414
734,17067953700,Illinois,Hancock County,0,2268,958,1,80.1,13.3,62386.0,5.24,9.98,488.0,40.5476047,-91.0215593
735,17067954300,Illinois,Hancock County,0,3721,1527,1,68.03,17.2,58098.0,2.53,12.64,853.0,40.3167243,-91.0679489
736,17069971000,Illinois,Hardin County,0,1990,892,1,34.74,16.6,71643.0,7.59,14.27,393.0,37.5184812,-88.2081438
737,17073030500,Illinois,Henry County,0,2405,968,1,39.61,7.8,75250.0,4.65,6.43,506.0,41.313154,-90.0184721
738,17073031200,Illinois,Henry County,0,3014,1249,1,64.19,7.8,76250.0,3.22,4.66,652.0,41.2132874,-90.2564211
739,17075950100,Illinois,Iroquois County,0,2940,1150,1,27.61,11.7,49018.0,1.27,10.19,702.0,40.898842,-87.6449579
740,17075950200,Illinois,Iroquois County,0,3926,1457,1,58.75,12.5,74976.0,1.65,10.39,1001.0,40.9512664,-87.9360821
741,17075950800,Illinois,Iroquois County,0,2521,1027,1,56.61,7.2,73180.0,2.62,11.82,573.0,40.5981082,-87.8594625
742,17075950900,Illinois,Iroquois County,0,2440,1061,1,56.19,17.6,58426.0,6.97,13.8,527.0,40.5876248,-87.6405503
743,17077010100,Illinois,Jackson County,0,3539,1351,1,35.82,11.4,57500.0,6.65,7.92,907.0,37.8987426,-89.4480164
744,17077010300,Illinois,Jackson County,0,3115,1243,1,54.31,15.3,51058.0,9.59,13.69,690.0,37.7314251,-89.4865726
745,17081050200,Illinois,Jefferson County,0,3120,1181,1,20.14,10.8,60625.0,4.24,12.33,743.0,38.3827028,-88.7644709
746,17081050300,Illinois,Jefferson County,0,4389,1740,1,13.5,16.1,67807.0,2.58,13.2,1023.0,38.2356684,-89.0490898
747,17081050400,Illinois,Jefferson County,0,5509,1394,1,38.5,15.4,61411.0,5.29,16.46,901.0,38.1935945,-88.8098131
748,17083010500,Illinois,Jersey County,0,1633,679,1,55.4,19.6,75847.0,4.91,14.42,332.0,39.0178316,-90.5058966
749,17085020100,Illinois,Jo Daviess County,0,4419,1900,1,15.64,9.5,71944.0,4.44,7.57,587.0,42.4565121,-90.1528514
750,17085020402,Illinois,Jo Daviess County,0,3102,1372,1,33.28,11.9,58255.0,4.32,10.35,678.0,42.2900657,-90.236872
751,17087977600,Illinois,Johnson County,0,4447,1856,1,19.13,11.8,67969.0,3.7,11.23,856.0,37.506035,-88.8081347
752,17091010300,Illinois,Kankakee County,0,3854,1430,1,25.27,5.2,78992.0,1.98,8.86,896.0,41.1224782,-88.1501937
753,17091012600,Illinois,Kankakee County,0,4802,1718,1,38.64,6.5,91125.0,4.43,11.01,1011.0,41.0480591,-87.993148
754,17095000200,Illinois,Knox County,0,2926,1261,1,20.75,9.7,67244.0,0.72,4.82,548.0,41.0097228,-90.2667347
755,17095001600,Illinois,Knox County,0,3338,1368,1,45.47,14.0,76875.0,3.27,10.13,760.0,40.8218328,-90.090693
756,17099961800,Illinois,LaSalle County,0,4006,1537,1,68.67,12.7,73052.0,4.01,16.2,971.0,41.5482566,-88.9470964
757,17099962300,Illinois,LaSalle County,0,6937,2127,1,12.96,12.3,74444.0,3.61,8.73,1222.0,41.4501726,-88.6990744
758,17099964100,Illinois,LaSalle County,0,4102,1668,1,20.72,9.1,78977.0,3.39,9.5,878.0,41.1123673,-89.0133167
759,17105960200,Illinois,Livingston County,0,4690,1438,1,18.99,12.9,78576.0,4.21,12.49,865.0,41.000417,-88.407917
760,17105960900,Illinois,Livingston County,0,2499,932,1,27.74,9.8,72328.0,2.67,11.65,673.0,40.8110793,-88.387978
761,17105961000,Illinois,Livingston County,0,2447,922,1,58.68,13.8,76713.0,3.51,12.04,649.0,40.6803812,-88.4047402
762,17107952900,Illinois,Logan County,0,3759,1409,1,51.17,6.8,73125.0,2.05,8.2,791.0,40.2206332,-89.2592547
763,17107953000,Illinois,Logan County,0,2593,1013,1,23.32,4.6,84250.0,2.42,6.8,653.0,40.2419079,-89.4787774
764,17107953500,Illinois,Logan County,0,5575,1055,1,12.48,5.8,76944.0,1.6,7.7,527.0,40.0432095,-89.4394847
765,17107953600,Illinois,Logan County,0,3328,1368,1,73.64,5.7,80313.0,3.12,9.01,790.0,40.0250873,-89.2275471
766,17109010200,Illinois,McDonough County,0,1960,862,1,44.15,13.6,63816.0,2.21,11.32,393.0,40.5670941,-90.7619899
767,17109011100,Illinois,McDonough County,0,3072,1255,1,19.75,14.9,59531.0,5.41,13.07,698.0,40.3611055,-90.8164904
768,17113005601,Illinois,McLean County,0,1889,747,1,61.23,8.3,65500.0,5.26,13.83,459.0,40.5359394,-88.6241786
769,17113006000,Illinois,McLean County,0,3845,1470,1,17.66,7.9,89891.0,1.72,7.64,901.0,40.3765863,-89.1548105
770,17115002700,Illinois,Macon County,0,2371,934,1,61.68,12.9,66875.0,3.76,11.36,629.0,39.7328363,-89.081769
771,17117956200,Illinois,Macoupin County,0,2519,1064,1,57.74,15.1,61204.0,3.69,19.08,546.0,39.4398801,-90.0149134
772,17117956500,Illinois,Macoupin County,0,2652,1031,1,25.9,9.9,84583.0,5.16,6.64,574.0,39.2533315,-89.9938116
773,17121951600,Illinois,Marion County,0,3571,1428,1,47.96,9.8,61369.0,5.04,17.28,856.0,38.7186568,-88.8166479
774,17121951700,Illinois,Marion County,0,2609,1054,1,49.89,10.6,68992.0,1.55,12.28,585.0,38.7466425,-89.0191115
775,17121952200,Illinois,Marion County,0,4181,1609,1,23.18,7.5,70132.0,2.45,11.53,984.0,38.5550668,-88.8338838
776,17123961100,Illinois,Marshall County,0,2628,1080,1,48.07,9.1,69107.0,3.32,9.43,606.0,41.0633219,-89.2084482
777,17125956300,Illinois,Mason County,0,2975,1169,1,96.77,7.9,69073.0,3.78,14.29,739.0,40.3681307,-89.7927166
778,17125956600,Illinois,Mason County,0,1976,846,1,36.28,18.3,54219.0,6.82,18.07,416.0,40.1557524,-90.1152083
779,17127970100,Illinois,Massac County,0,4895,1923,1,10.66,11.0,72436.0,3.78,11.36,1120.0,37.2644538,-88.7702369
780,17131040200,Illinois,Mercer County,0,3754,1549,1,35.3,22.3,54853.0,5.76,19.06,836.0,41.2155556,-90.914395
781,17135958000,Illinois,Montgomery County,0,5809,1605,1,10.92,16.4,63750.0,2.89,15.56,775.0,39.0951875,-89.3950369
782,17137951400,Illinois,Morgan County,0,2796,1127,1,60.22,13.5,54509.0,3.35,11.99,655.0,39.8190218,-90.4365349
783,17137952300,Illinois,Morgan County,0,3346,1384,1,92.22,11.8,71324.0,2.81,9.61,801.0,39.6215991,-90.0313706
784,17143003800,Illinois,Peoria County,0,3275,1220,1,85.64,8.7,70595.0,0.92,8.71,902.0,40.9293471,-89.8151278
785,17149952400,Illinois,Pike County,0,3337,1368,1,31.99,11.9,58125.0,4.84,15.95,802.0,39.7466382,-90.784625
786,17149952600,Illinois,Pike County,0,3256,1331,1,30.69,13.7,60987.0,4.7,17.0,759.0,39.5568132,-90.9763272
787,17149952800,Illinois,Pike County,0,2492,974,1,47.96,19.2,47422.0,4.22,12.5,632.0,39.5238556,-90.711257
788,17151971200,Illinois,Pope County,0,2425,925,1,44.76,8.8,67813.0,3.33,8.87,394.0,37.4952629,-88.556548
789,17153971000,Illinois,Pulaski County,0,3028,1300,1,33.32,18.7,55368.0,9.11,22.88,679.0,37.2251348,-89.0719083
790,17153971100,Illinois,Pulaski County,0,3133,1342,1,29.59,19.0,39643.0,10.13,19.16,466.0,37.22419,-89.1949567
791,17161024103,Illinois,Rock Island County,0,4046,1621,1,26.12,10.1,87652.0,0.59,4.26,927.0,41.3835168,-90.8368902
792,17167003500,Illinois,Sangamon County,0,5085,1999,1,54.49,8.6,81912.0,1.93,7.81,1325.0,39.7333796,-89.8871969
793,17167004000,Illinois,Sangamon County,0,4352,1707,1,38.25,9.5,80682.0,3.13,10.4,1055.0,39.8466271,-89.358971
794,17169970100,Illinois,Schuyler County,0,2256,781,1,30.39,40.4,62955.0,1.13,6.76,414.0,40.1825495,-90.6866155
795,17171970600,Illinois,Scott County,0,1866,754,1,84.7,18.7,66250.0,1.5,18.64,448.0,39.7056011,-90.5162334
796,17171970700,Illinois,Scott County,0,3489,1460,1,56.78,9.9,68309.0,6.32,10.01,824.0,39.5859912,-90.4396312
797,17173959100,Illinois,Shelby County,0,3608,1506,1,73.92,8.5,79028.0,5.06,7.39,820.0,39.5727774,-88.8745016
798,17173959600,Illinois,Shelby County,0,3416,1342,1,52.64,14.0,51301.0,2.36,13.83,805.0,39.2816547,-88.964642
799,17175951400,Illinois,Stark County,0,3301,1321,1,35.07,17.5,63906.0,5.13,15.74,770.0,41.1616917,-89.7977965
800,17175951500,Illinois,Stark County,0,2693,1104,1,96.32,14.5,64688.0,1.37,7.82,641.0,41.0425793,-89.7937413
801,17179021802,Illinois,Tazewell County,0,2151,848,1,32.71,7.1,70000.0,0.86,5.54,445.0,40.4857345,-89.7917387
802,17179021900,Illinois,Tazewell County,0,4677,1796,1,49.32,6.8,75163.0,1.7,9.4,1172.0,40.3969746,-89.5958093
803,17183010100,Illinois,Vermilion County,0,3306,1324,1,30.63,9.8,72995.0,3.96,14.2,808.0,40.4185976,-87.7524548
804,17183010300,Illinois,Vermilion County,0,4810,1860,1,26.3,9.9,66208.0,0.93,7.32,1154.0,40.2725486,-87.7356751
805,17183010900,Illinois,Vermilion County,0,3193,1253,1,21.78,7.0,68466.0,2.51,9.68,758.0,39.9795156,-87.8166438
806,17189950400,Illinois,Washington County,0,4231,1685,1,31.48,8.5,76541.0,2.29,8.16,885.0,38.276045,-89.387046
807,17191955000,Illinois,Wayne County,0,4360,1712,1,20.29,15.4,55938.0,5.57,10.18,897.0,38.4998398,-88.5341633
808,17191955300,Illinois,Wayne County,0,3108,1263,1,68.77,11.6,55273.0,3.17,14.71,706.0,38.3218519,-88.5363061
809,17199020800,Illinois,Williamson County,0,6744,2675,1,22.07,12.5,64234.0,2.2,12.14,1533.0,37.7389712,-88.7890238
810,18003011900,Indiana,Allen County,0,1927,750,1,92.94,7.0,64881.0,3.95,5.32,437.0,40.9652289,-84.8425299
811,18005011200,Indiana,Bartholomew County,0,5435,1990,1,15.29,5.4,72273.0,3.7,9.84,1390.0,39.3004275,-85.7895849
812,18017951100,Indiana,Cass County,0,3065,1201,1,21.76,13.5,58310.0,5.02,10.75,773.0,40.8181768,-86.5208358
813,18019050801,Indiana,Clark County,0,6199,2321,1,19.08,8.3,96047.0,4.89,4.68,1478.0,38.4482193,-85.9012008
